Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
204,Spatial,3421,3,0,1,800,1.66666666666667,5,1,m,m,-800,-400,-800,0,S,=,L,0.40006199514509,0.310511757741137,1.56161828857654,1.43500589454139,1.38313730975245,781167.950646881,781168.361820182,781168.361820182,781170.765053637,2.4,781172.365421503,781172.365421503,781173.965224046,1.6,781175.550716367,781176.186327168,0.635610801866278,77,Longer,Ring,78,=,Middle
204,Spatial,3421,3,0,2,400,1.25,1.25,2,r,r,0,400,0,400,S,=,L,0.319209752650577,0.324709323522893,1.27949659064417,1.20070532773986,1.54149905913616,781177.71739763,781178.055351116,781178.055351116,781181.255231165,3.2,781182.565787281,781182.565787281,781185.76554318,3.2,781187.117441066,781187.626039037,0.508597970823757,78,Equals to,Middle,77,L,Ring
204,Spatial,3421,3,0,3,800,7.5,3.33333333333333,1,l,l,-1600,-400,-1600,-800,S,=,L,0.302552812684382,0.499038535365578,1.82709862698101,1.46544802770518,1.24013542614824,781189.317495025,781189.635773734,781189.635773734,781191.235622473,1.6,781193.095779528,781193.095779528,781195.495469405,2.4,781197.117478279,781197.506182012,0.38870373275131,66,Shorter,Index,77,L,Ring
204,Spatial,3421,3,0,4,1200,5,5,1,l,l,-1600,0,-1600,-400,L,S,=,0.378355092572563,0.424728031274772,1.80524101644191,1.90282669719088,1.87458216181938,781198.900866454,781199.295831241,781199.295831241,781202.495662849,3.2,781204.335968365,781204.335968365,781206.735795545,2.4,781208.784213598,781209.346113117,0.561899519176222,78,Shorter,Middle,77,=,Ring
204,Spatial,3421,3,0,5,1200,10,7.5,1,l,l,-1600,-800,-1600,-400,S,=,L,0.306777677840579,0.256110244965413,1.56492611788934,1.35514461379118,1.8439965190592,781211.367596254,781211.685694672,781211.685694672,781212.485625921,0.8,781214.075889492,781214.075889492,781215.675940657,1.6,781217.167581112,781219.426253589,2.25867247697897,77,Longer,Ring,77,L,Ring
204,Spatial,3421,3,0,6,400,2.5,1.25,2,m,m,-800,0,-800,-400,L,S,=,0.393517215219698,0.475311851936437,1.0037533296114,1.51309038837889,1.34762268849888,781221.434332663,781221.846282946,781221.846282946,781225.045803055,3.2,781226.085997317,781226.085997317,781229.285951792,3.2,781230.950992705,781231.98620135,1.03520864469465,78,Shorter,Middle,66,L,Index
204,Spatial,3421,3,0,7,1200,2.5,5,1,r,r,0,800,0,1200,=,L,S,0.23746589132792,0.271868673491199,1.23084360250828,1.81858250320876,1.58928045012116,781233.484355296,781233.736213585,781233.736213585,781236.936035248,3.2,781238.196238627,781238.196238627,781240.596271121,2.4,781242.567721752,781243.066173081,0.498451329069212,78,Longer,Middle,66,=,Index
204,Spatial,3421,3,0,8,400,2.5,1.25,2,m,m,-800,0,-800,-400,=,L,S,0.383162050688444,0.327141844705434,1.82521040168868,1.73626885453816,1.17527938457637,781244.801125309,781245.196282256,781245.196282256,781248.39622037,3.2,781250.256637916,781250.256637916,781253.456474657,3.2,781255.334442987,781255.914206999,0.579764011665247,77,Shorter,Ring,78,L,Middle
204,Spatial,3421,3,0,9,1200,3.33333333333333,7.5,1,l,l,-1600,-800,-1600,-400,L,S,=,0.407668777987289,0.366504911749878,1.33541199076038,1.22040804639176,1.48569112436096,781257.234554498,781257.656833413,781257.656833413,781260.056318619,2.4,781261.416667674,781261.416667674,781263.016563891,1.6,781264.384534547,NaN,NaN,66,Longer,Index,999,Missed,Missed
204,Spatial,3421,3,0,10,800,1.25,3.33333333333333,1,m,m,-800,-400,-800,0,L,S,=,0.426568482733533,0.233977319627965,1.49185935088416,1.5526440336102,1.28865938969711,781268.917890446,781269.356734831,781269.356734831,781272.556613596,3.2,781274.076867938,781274.076867938,781276.476706347,2.4,781278.167903839,781278.690061142,0.52215730259195,66,Longer,Index,78,S,Middle
