Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
204,Temporal,4132,4,0,1,1600,5,5,2,r,r,0,1600,0,1600,S,=,L,0.421069818257093,0.371027693191231,1.96491152078557,1.54876764549533,1.54764013378169,780925.282724275,780925.715200423,780925.715200423,780928.921916759,3.2,780930.912240127,780930.912240127,780934.11202554,3.2,780935.816090715,780936.938322315,1.12223160022404,78,Equals to,Middle,78,=,Middle
204,Temporal,4132,4,0,2,1600,10,20,2,r,r,0,1600,0,1600,S,=,L,0.482736580414681,0.323086488595357,1.78443512854723,1.89312049757391,1.23135170884786,780938.649471688,780939.142303174,780939.142303174,780940.742328996,1.6,780942.552556451,780942.552556451,780943.352371569,0.8,780945.399477221,780945.818363596,0.418886374915019,66,Shorter,Index,66,S,Index
204,Temporal,4132,4,0,3,800,5,5,1,l,l,-1600,-1200,-1600,-800,L,S,=,0.358594339543892,0.291181338172505,1.83094805020971,1.31402835768799,1.54022357821534,780947.18287433,780947.552503839,780947.552503839,780948.352359058,0.8,780950.21231882,780950.21231882,780951.81233598,1.6,780953.28284233,780954.586364189,1.30352185899392,66,Longer,Index,66,L,Index
204,Temporal,4132,4,0,4,1600,6.66666666666667,5,2,l,l,-1600,0,-1600,0,=,L,S,0.286373557278151,0.441481152998186,1.87319456115689,1.437866090005,1.99148317940371,780956.266231531,780956.57274804,780956.57274804,780958.972604093,2.4,780960.872706753,780960.872706753,780964.072547985,3.2,780965.649602575,780966.210342395,0.560739820357412,78,Longer,Middle,78,L,Middle
204,Temporal,4132,4,0,5,800,1.66666666666667,5,1,m,m,-800,-400,-800,0,=,L,S,0.365462433761592,0.301412196969558,1.02603833277168,1.83971034232563,1.2284172706956,780968.349632313,780968.732889757,780968.732889757,780971.132734903,2.4,780972.192749907,780972.192749907,780973.792521333,1.6,780975.782972736,780976.362548758,0.579576021875255,77,Shorter,Ring,66,=,Index
204,Temporal,4132,4,0,6,1600,7.5,20,2,m,m,-800,400,-800,800,=,L,S,0.418736697968171,0.265207037507063,1.29204785886197,1.65886454079046,1.98698577061448,780977.73301266,780978.1628855,780978.1628855,780979.762716595,1.6,780981.092934015,780981.092934015,780981.892721545,0.8,780983.699676215,780984.882328277,1.18265206250362,77,Shorter,Ring,77,S,Ring
204,Temporal,4132,4,0,7,800,5,5,1,l,l,-1600,-400,-1600,-800,S,=,L,0.435470284973785,0.281839950517154,1.10589576867863,1.34490069371936,1.38966516415819,780987.01641126,780987.462872765,780987.462872765,780989.862914562,2.4,780991.003102119,780991.003102119,780992.602888622,1.6,780994.099783218,780994.770276361,0.670493142679334,66,Shorter,Index,78,=,Middle
204,Temporal,4132,4,0,8,1200,6.66666666666667,7.5,1,m,m,-800,800,-800,400,L,S,=,0.321397180129844,0.338357895865833,1.52276933818257,1.29445440700275,1.28705241873935,780996.316495407,780996.653292081,780996.653292081,780999.053132415,2.4,781000.603437549,781000.603437549,781002.202937255,1.6,781003.649830986,781004.202375923,0.552544937119819,78,Shorter,Middle,78,S,Middle
204,Temporal,4132,4,0,9,1200,20,7.5,1,l,l,-1600,0,-1600,-400,=,L,S,0.469379476040905,0.254328409199536,1.98295649107525,1.94555796171692,1.18971839853837,781005.633199655,781006.113322256,781006.113322256,781006.913202498,0.8,781008.933503836,781008.933503836,781010.533282319,1.6,781012.633203874,781013.106265934,0.473062059725635,78,Longer,Middle,78,L,Middle
204,Temporal,4132,4,0,10,800,5,5,1,m,m,-800,-400,-800,0,S,=,L,0.496104636405607,0.340661091559186,1.94682115794697,1.09040671098165,1.35761312138443,781014.4498784,781014.963113526,781014.963113526,781015.763147753,0.8,781017.743385111,781017.743385111,781019.343224225,1.6,781020.583195629,781021.94627756,1.36308193055447,77,Longer,Ring,77,L,Ring
