Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
207,Temporal,4132,2,4,1,800,3.75,3.33333333333333,1,r,r,0,1200,0,800,S,=,L,0.452083715878983,0.364982847899009,1.37908852681878,1.13118201069552,1.41098482854075,854173.876904159,854174.339977425,854174.339977425,854177.547899656,3.2,854178.958195313,854178.958195313,854181.357987206,2.4,854182.643571087,854183.06931726,0.425746173132211,66,Shorter,Index,66,S,Index
207,Temporal,4132,2,4,2,400,5,5,2,r,r,0,800,0,400,S,=,L,0.274727596522884,0.444761087300442,1.73670407062491,1.118065929705,1.89796936259426,854184.626968079,854184.918362951,854184.918362951,854186.518194046,1.6,854188.278337274,854188.278337274,854189.078170037,0.8,854190.343607013,854190.789269756,0.445662742946297,66,Shorter,Index,66,S,Index
207,Temporal,4132,2,4,3,1200,3.33333333333333,7.5,1,r,r,0,800,0,1200,S,=,L,0.471958698568396,0.366156100660203,1.41045110716524,1.58960346383017,1.80268107982055,854192.843662992,854193.328364398,854193.328364398,854195.728177785,2.4,854197.168518139,854197.168518139,854198.768298868,1.6,854200.493677156,854200.869262018,0.375584861845709,66,Shorter,Index,66,S,Index
207,Temporal,4132,2,4,4,800,5,5,1,m,m,-800,400,-800,0,S,=,L,0.239569133453682,0.406443387803808,1.70438084831749,1.2243999722474,1.60140187287644,854202.827072725,854203.078559847,854203.078559847,854205.478371308,2.4,854207.208375203,854207.208375203,854208.808344884,1.6,854210.177081659,854210.541482406,0.364400746882893,66,Shorter,Index,66,S,Index
207,Temporal,4132,2,4,5,1200,2.5,5,1,m,m,-800,0,-800,400,=,L,S,0.370616196883878,0.31456941679023,1.61621196090638,1.52061362385456,1.23927968155387,854212.293785844,854212.67876022,854212.67876022,854215.878530234,3.2,854217.528888011,854217.528888011,854219.928734119,2.4,854221.593788827,854222.085675267,0.491886439966038,77,Shorter,Ring,77,S,Ring
207,Temporal,4132,2,4,6,800,1.25,3.33333333333333,1,l,l,-1600,-1200,-1600,-800,L,S,=,0.374323407050862,0.306319059610621,1.65444507643711,1.84532306708385,1.7013233902811,854223.460491167,854223.849025802,854223.849025802,854227.048814101,3.2,854228.729130281,854228.729130281,854231.128605542,2.4,854233.127183818,854233.605471468,0.478287649573758,78,Shorter,Middle,77,=,Ring
207,Temporal,4132,2,4,7,800,3.75,3.33333333333333,1,l,l,-1600,-400,-1600,-800,L,S,=,0.395652014559514,0.314274905006582,1.8384391646835,1.61565530196642,1.89533533464643,854235.460555006,854235.869048008,854235.869048008,854239.06889341,3.2,854240.92929652,854240.92929652,854243.328841716,2.4,854245.093912817,854246.085627147,0.991714329808019,78,Shorter,Middle,78,S,Middle
207,Temporal,4132,2,4,8,800,1.25,3.33333333333333,1,m,m,-800,-400,-800,0,L,S,=,0.230613849952931,0.220140852486374,1.23113759934477,1.2223807890832,1.15059677247967,854248.143974267,854248.389236229,854248.389236229,854251.589080669,3.2,854252.859248153,854252.859248153,854255.259075013,2.4,854256.627307488,854256.917315569,0.290008081006818,78,Shorter,Middle,78,S,Middle
207,Temporal,4132,2,4,9,400,1.66666666666667,1.25,2,r,r,0,400,0,400,=,L,S,0.459126206200591,0.279537225613626,1.2017371992408,1.08615946604626,1.65246083419104,854258.210674425,854258.689521838,854258.689521838,854261.089042974,2.4,854262.329327766,854262.329327766,854265.529370141,3.2,854266.760690802,854267.221450159,0.460759357200004,78,Longer,Middle,66,=,Index
207,Temporal,4132,2,4,10,400,5,5,2,l,l,-1600,-1200,-1600,-1200,S,=,L,0.43769529253605,0.329785452986127,1.64498321690209,1.76761900620097,1.85390146159128,854269.027398403,854269.479589749,854269.479589749,854270.279423153,0.8,854271.949522435,854271.949522435,854272.749426416,0.8,854274.660722529,854274.96536944,0.304646911099553,78,Equals to,Middle,78,=,Middle
