Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
214,Temporal,1243,1,1,1,400,3.33333333333333,1.25,2,r,r,0,800,0,400,S,=,L,0.217640033015267,0.215836182982392,1.05961420286322,1.3496300558408,1.8102535419725,10968.3840438139,10968.6127230971,10968.6127230971,10971.0126680666,2.4,10972.1128299242,10972.1128299242,10975.3127544266,3.2,10976.817443132,10977.916384842,1.09894170992084,77,Longer,Ring,77,L,Ring
214,Temporal,1243,1,1,2,1600,3.75,5,2,l,l,-1600,-400,-1600,0,L,S,=,0.310117499635926,0.46405163843308,1.46150329431338,1.24363418746195,1.80569786631077,10979.8841326761,10980.2130453107,10980.2130453107,10983.4129345249,3.2,10984.9130545498,10984.9130545498,10988.113006962,3.2,10989.5174975122,10990.2604878246,0.742990312415714,77,Equals to,Ring,77,=,Ring
214,Temporal,1243,1,1,3,1200,2.5,5,1,m,m,-800,0,-800,400,S,=,L,0.260333726351615,0.49582143409791,1.2228859525082,1.47879159169903,1.60170836818121,10992.2175927263,10992.4931723227,10992.4931723227,10995.6930968251,3.2,10996.9433077975,10996.9433077975,10999.3431517144,2.4,11000.9675771674,11001.9244616779,0.956884510580494,66,Shorter,Index,66,S,Index
214,Temporal,1243,1,1,4,1200,6.66666666666667,7.5,1,l,l,-1600,0,-1600,-400,S,=,L,0.33045704818719,0.439960673886468,1.62588148649249,1.14320635448264,1.81679375305401,11003.6842979533,11004.0333242418,11004.0333242418,11006.43323264,2.4,11008.0936324813,11008.0936324813,11009.6932415069,1.6,11010.9843156616,11011.54855469,0.5642390284047,66,Shorter,Index,66,S,Index
214,Temporal,1243,1,1,5,400,10,5,2,r,r,0,800,0,400,S,=,L,0.268814099882008,0.308800482626114,1.00406653546044,1.57218430873406,1.86699662319369,11013.5177105248,11013.8035923618,11013.8035923618,11014.6034813835,0.8,11015.6338065358,11015.6338065358,11016.4333224646,0.8,11018.1510201829,11018.7004124874,0.549392304468711,78,Equals to,Middle,78,=,Middle
214,Temporal,1243,1,1,6,1200,6.66666666666667,7.5,1,m,m,-800,800,-800,400,=,L,S,0.268743810156498,0.390667339956986,1.48695097851277,1.5802120006484,1.10139007511032,11020.7177338792,11021.0039066838,11021.0039066838,11023.4034852973,2.4,11024.9238809811,11024.9238809811,11026.5237427988,1.6,11028.2511101359,11028.9643938475,0.713283711655095,77,Shorter,Ring,77,S,Ring
214,Temporal,1243,1,1,7,800,5,5,1,m,m,-800,-400,-800,0,S,=,L,0.244603579802162,0.292680661419309,1.56990354995336,1.48408474467846,1.91911293696844,11030.2178451976,11030.4739742383,11030.4739742383,11031.273834067,0.8,11032.8737482653,11032.8737482653,11034.473595326,1.6,11036.1011518081,11036.6844545048,0.583302696728424,77,Longer,Ring,77,L,Ring
214,Temporal,1243,1,1,8,800,1.25,3.33333333333333,1,r,r,0,400,0,800,=,L,S,0.26447985331733,0.236133043887047,1.67039613043726,1.14560711501756,1.58217003207104,11038.7512330031,11039.0338933448,11039.0338933448,11042.2338107896,3.2,11043.9340635625,11043.9340635625,11046.3340425371,2.4,11047.6345537289,11048.5564897314,0.921936002534494,77,Shorter,Ring,77,S,Ring
214,Temporal,1243,1,1,9,1600,5,5,2,l,l,-1600,0,-1600,0,S,=,L,0.208306238540251,0.410491534643124,1.53856978517887,1.94874724495812,1.33728959427185,11050.3013060498,11050.5243353653,11050.5243353653,11053.7238806796,3.2,11055.2841963425,11055.2841963425,11058.4840258875,3.2,11060.5846362713,11061.1403355462,0.555699274922517,78,Equals to,Middle,78,=,Middle
214,Temporal,1243,1,1,10,800,5,5,1,l,l,-1600,-400,-1600,-800,S,=,L,0.445271356916881,0.47144650464919,1.22531122245233,1.0983409060265,1.46978771671095,11062.6347250373,11063.0942628576,11063.0942628576,11065.4940785439,2.4,11066.7444088547,11066.7444088547,11068.3442369881,1.6,11069.5847007525,11070.3404689358,0.755768183227701,66,Shorter,Index,66,S,Index
