Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
225,Spatial,3421,2,3,1,1600,5,5,2,l,l,-1600,-400,-1600,0,L,S,=,0.303879168583467,0.377327589010326,1.9818722002859,1.24081478005334,1.56166802831582,703661.536853431,703661.851848064,703661.851848064,703664.251982628,2.4,703666.272139956,703666.272139956,703669.472157812,3.2,703670.853576898,703671.465799923,0.612223025062121,66,Longer,Index,66,L,Index
225,Spatial,3421,2,3,2,400,3.33333333333333,1.25,2,r,r,0,800,0,400,S,=,L,0.478943763631793,0.248422165640526,1.88020366615595,1.545936277338,1.31324836833376,703673.186977293,703673.682389777,703673.682389777,703676.082287268,2.4,703678.002648819,703678.002648819,703681.202531296,3.2,703682.90367434,703684.569876164,1.66620182432234,66,Shorter,Index,77,L,Ring
225,Spatial,3421,2,3,3,1600,7.5,20,2,l,l,-1600,-400,-1600,0,=,L,S,0.370433410423218,0.227723136005259,1.666530997157,1.21962191431519,1.52832901456898,703686.053681726,703686.44250515,703686.44250515,703688.042389745,1.6,703689.732656909,703689.732656909,703690.532650512,0.8,703691.903704174,703692.841780054,0.938075879937969,78,Longer,Middle,77,S,Ring
225,Spatial,3421,2,3,4,400,10,5,2,m,m,-800,0,-800,-400,S,=,L,0.355837200142401,0.284874806259339,1.6236279006458,1.69826666819989,1.44207414646422,703694.520468782,703694.892621698,703694.892621698,703695.692604715,0.8,703697.342667669,703697.342667669,703698.1425445,0.8,703699.987089317,703700.585839279,0.598749962286092,66,Shorter,Index,66,S,Index
225,Spatial,3421,2,3,5,1200,10,5,1,m,m,-800,800,-800,400,S,=,L,0.426283495561652,0.326557319672687,1.89784091362009,1.19332470308869,1.29867240249691,703702.170520463,703702.612871308,703702.612871308,703704.21285888,1.6,703706.133110074,703706.133110074,703708.532636397,2.4,703709.88715752,703710.401655211,0.514497691183351,66,Shorter,Index,77,L,Ring
225,Spatial,3421,2,3,6,1200,10,7.5,1,r,r,0,800,0,1200,=,L,S,0.279527712013158,0.277123782698471,1.70504919114933,1.60690126595625,1.89625052633647,703711.853908621,703712.153229823,703712.153229823,703712.952703727,0.8,703714.692939677,703714.692939677,703716.292846728,1.6,703718.037222033,703718.777609357,0.740387323778123,78,Longer,Middle,77,S,Ring
225,Spatial,3421,2,3,7,1200,3.33333333333333,7.5,1,m,m,-800,0,-800,400,=,L,S,0.44230364691392,0.495483199707681,1.68668307798216,1.01215698886598,1.08159859253023,703720.837276633,703721.292942372,703721.292942372,703723.692885737,2.4,703725.403327828,703725.403327828,703727.003168152,1.6,703728.170617024,703728.737960776,0.567343751783483,78,Longer,Middle,77,S,Ring
225,Spatial,3421,2,3,8,400,5,5,2,r,r,0,800,0,400,=,L,S,0.433776024011078,0.363964047401501,1.82064990077719,1.37576322746257,1.16953718989467,703730.054001269,703730.503309671,703730.503309671,703732.103225704,1.6,703733.953287953,703733.953287953,703734.753133345,0.8,703736.270708581,703736.625781715,0.355073133250698,77,Shorter,Ring,77,S,Ring
225,Spatial,3421,2,3,9,1200,10,5,1,l,l,-1600,0,-1600,-400,S,=,L,0.454361160350365,0.456990610327296,1.51400654311277,1.0490954570044,1.52486421465949,703737.937422085,703738.403331036,703738.403331036,703740.003180664,1.6,703741.553293535,703741.553293535,703743.953259998,2.4,703745.154072616,703746.545856744,1.39178412826732,66,Shorter,Index,66,S,Index
225,Spatial,3421,2,3,10,800,7.5,3.33333333333333,1,l,l,-1600,-400,-1600,-800,L,S,=,0.295724930326932,0.492276676708036,1.51706167816924,1.66220838383149,1.04277827890696,703748.220822562,703748.533732302,703748.533732302,703750.133563323,1.6,703751.68359471,703751.68359471,703754.083601915,2.4,703755.904135011,703756.617844107,0.713709095376544,78,Shorter,Middle,77,=,Ring
