Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
227,Temporal,1243,3,4,1,400,5,5,2,m,m,-800,-400,-800,-400,=,L,S,0.344863439267085,0.413618667745118,1.78993840396808,1.90683891613272,1.38434495372476,786738.085761325,786738.441664007,786738.441664007,786739.243315195,0.8,786741.053733996,786741.053733996,786741.853558857,0.8,786743.902446309,786744.476191668,0.573745358735323,66,Equals to,Index,66,=,Index
227,Temporal,1243,3,4,2,800,3.75,3.33333333333333,1,l,l,-1600,-400,-1600,-800,=,L,S,0.486595933413613,0.451490189846738,1.06210442180035,1.79512768139308,1.54229009781977,786746.019202255,786746.523662964,786746.523662964,786749.723645211,3.2,786750.814035755,786750.814035755,786753.213811341,2.4,786755.169192342,786755.628236814,0.45904447149951,77,Shorter,Ring,66,=,Index
227,Temporal,1243,3,4,3,800,15,5,1,l,l,-1600,-400,-1600,-800,S,=,L,0.36476392380142,0.38497955877457,1.6951273251754,1.64605500956789,1.59618470632501,786757.319294068,786757.70401473,786757.70401473,786758.503857235,0.8,786760.234221461,786760.234221461,786761.833629986,1.6,786763.635903023,786764.652295051,1.01639202784281,77,Longer,Ring,77,L,Ring
227,Temporal,1243,3,4,4,800,5,5,1,l,l,-1600,-400,-1600,-800,S,=,L,0.486475917421316,0.453442482450182,1.18451446058938,1.89736504784414,1.21469726690966,786766.402637507,786766.904293443,786766.904293443,786769.303742132,2.4,786770.513990779,786770.513990779,786772.113978672,1.6,786774.169309435,786774.668170587,0.498861152329482,66,Shorter,Index,78,=,Middle
227,Temporal,1243,3,4,5,1200,3.33333333333333,7.5,1,l,l,-1600,-800,-1600,-400,S,=,L,0.247709479867229,0.316104280566809,1.79562559945742,1.68283829472823,1.73416020239991,786776.036037311,786776.294308668,786776.294308668,786778.694185628,2.4,786780.514280463,786780.514280463,786782.114121108,1.6,786783.952732047,786784.540355628,0.587623581057414,66,Shorter,Index,78,=,Middle
227,Temporal,1243,3,4,6,400,2.5,5,2,r,r,0,400,0,400,L,S,=,0.483367737126649,0.367537838467968,1.41943026840686,1.91346344830729,1.3441826379044,786786.419412573,786786.914368235,786786.914368235,786788.514203747,1.6,786789.974371712,786789.974371712,786790.774212293,0.8,786792.835822437,786793.652453206,0.816630768938921,78,Shorter,Middle,78,S,Middle
227,Temporal,1243,3,4,7,800,2.5,3.33333333333333,1,l,l,-1600,-1200,-1600,-800,L,S,=,0.204298044927153,0.45062821382139,1.02462979635711,1.30987226659198,1.9405811363732,786795.152805768,786795.374746281,786795.374746281,786796.974155767,1.6,786798.02460933,786798.02460933,786800.42439454,2.4,786801.886166241,786802.340212294,0.454046052997001,66,Longer,Index,66,L,Index
227,Temporal,1243,3,4,8,1200,5,5,1,m,m,-800,800,-800,400,S,=,L,0.234458994586567,0.257547563675602,1.40536140295035,1.16732892270749,1.87665332536541,786804.436196942,786804.68483044,786804.68483044,786807.884589088,3.2,786809.324925705,786809.324925705,786811.724419627,2.4,786813.036220168,786813.644257353,0.608037184807472,66,Shorter,Index,78,=,Middle
227,Temporal,1243,3,4,9,1200,2.5,5,1,l,l,-1600,-800,-1600,-400,S,=,L,0.313555627099714,0.359987801022541,1.01534238734464,1.82412875146865,1.76112895518213,786815.686258055,786816.014941957,786816.014941957,786819.214763803,3.2,786820.264790699,786820.264790699,786822.664559869,2.4,786824.636304026,786825.100261261,0.463957235682756,66,Shorter,Index,78,=,Middle
227,Temporal,1243,3,4,10,1200,5,5,1,r,r,0,800,0,1200,L,S,=,0.331768231856288,0.365708634694969,1.42205828811367,1.31885099998281,1.67461049722876,786827.019667418,786827.364997103,786827.364997103,786828.9648185,1.6,786830.4251042,786830.4251042,786832.824743445,2.4,786834.28636116,786835.324155504,1.03779434401076,66,Longer,Index,66,L,Index
227,Temporal,1243,3,4,11,400,2.5,1.25,2,m,m,-800,0,-800,-400,=,L,S,0.349797364934545,0.237049496157024,1.78146660666602,1.26403332613825,1.84815851780385,786837.15308647,786837.515003551,786837.515003551,786840.714836304,3.2,786842.535187782,786842.535187782,786845.734967281,3.2,786847.153125287,786847.700160337,0.547035050229169,66,Equals to,Index,78,L,Middle
227,Temporal,1243,3,4,12,800,5,5,1,r,r,0,1200,0,800,L,S,=,0.343748636407919,0.482086443325582,1.17173752243482,1.26809678014389,1.1213968170619,786849.703145722,786850.0653172,786850.0653172,786852.465088936,2.4,786853.675541293,786853.675541293,786855.275304945,1.6,786856.686503789,786857.540403749,0.853899959707633,78,Shorter,Middle,78,S,Middle
227,Temporal,1243,3,4,13,400,3.33333333333333,1.25,2,r,r,0,800,0,400,=,L,S,0.325293794295295,0.434130497451666,1.82959105018599,1.74355357176697,1.89961329597251,786858.803216427,786859.145401288,786859.145401288,786861.545415872,2.4,786863.395473308,786863.395473308,786866.595258903,3.2,786868.486637179,786868.972112989,0.48547581047751,78,Longer,Middle,78,L,Middle
227,Temporal,1243,3,4,14,400,2.5,5,2,m,m,-800,-400,-800,-400,=,L,S,0.230214021479461,0.298486877091253,1.82699732165054,1.98916397535476,1.11319455774112,786871.019944591,786871.265725517,786871.265725517,786872.865499434,1.6,786874.725757417,786874.725757417,786875.525541857,0.8,786877.653287292,786879.036203165,1.38291587354615,77,Shorter,Ring,77,S,Ring
227,Temporal,1243,3,4,15,400,1.25,1.25,2,r,r,0,400,0,400,=,L,S,0.338668425081636,0.220555098844129,1.1219726205791,1.44975112354704,1.98659136006284,786880.303356938,786880.65587612,786880.65587612,786883.855660753,3.2,786885.005717612,786885.005717612,786888.205663287,3.2,786889.803432744,786890.476490655,0.673057911568321,66,Equals to,Index,78,L,Middle
227,Temporal,1243,3,4,16,1600,10,20,2,m,m,-800,800,-800,800,S,=,L,0.31283385821351,0.370419149725125,1.28973455147718,1.42412416415901,1.57017308755644,786892.620124048,786892.946023709,786892.946023709,786894.545821366,1.6,786895.856150021,786895.856150021,786896.655984186,0.8,786898.220082793,786898.708301333,0.488218540791422,66,Shorter,Index,66,S,Index
227,Temporal,1243,3,4,17,1200,20,7.5,1,r,r,0,1600,0,1200,=,L,S,0.462711235876822,0.233470719391106,1.71624090328363,1.31728600038448,1.21034297462734,786900.436831809,786900.916074581,786900.916074581,786901.715912916,0.8,786903.466170726,786903.466170726,786905.066002067,1.6,786906.536870578,786906.98834622,0.451475641690195,78,Longer,Middle,78,L,Middle
227,Temporal,1243,3,4,18,800,1.66666666666667,5,1,m,m,-800,-400,-800,0,=,L,S,0.329643722716707,0.439369551272484,1.40106148634014,1.6081964268374,1.21904870942516,786908.353515639,786908.696425513,786908.696425513,786911.095927134,2.4,786912.516098449,786912.516098449,786914.115928828,1.6,786915.870177141,786916.35619979,0.486022649914958,77,Shorter,Ring,77,S,Ring
227,Temporal,1243,3,4,19,1200,6.66666666666667,7.5,1,r,r,0,1600,0,1200,S,=,L,0.386407775043048,0.254078761131611,1.34311445134627,1.56422922913977,1.85446426636925,786917.753610789,786918.156561354,786918.156561354,786920.556075807,2.4,786921.926327418,786921.926327418,786923.526144965,1.6,786925.236928435,786925.73233134,0.495402905042283,66,Shorter,Index,66,S,Index
227,Temporal,1243,3,4,20,1200,10,7.5,1,l,l,-1600,-800,-1600,-400,=,L,S,0.484565853404045,0.444183255008882,1.81373909056517,1.97015090055891,1.51886150180136,786927.737020505,786928.236514234,786928.236514234,786929.036281993,0.8,786930.886665364,786930.886665364,786932.486441849,1.6,786934.603650215,786935.116283725,0.512633509817533,78,Longer,Middle,78,L,Middle
