Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
228,Spatial,2314,1,3,1,800,5,5,1,r,r,0,400,0,800,S,=,L,0.39822430144148,0.314904987464963,1.28989977644567,1.60725485699503,1.05801718979739,790683.527080194,790683.936420175,790683.936420175,790684.739172998,0.8,790686.069269803,790686.069269803,790687.669346879,1.6,790689.410468326,790689.902053968,0.491585642215796,77,Longer,Ring,78,=,Middle
228,Spatial,2314,1,3,2,400,1.66666666666667,1.25,2,r,r,0,400,0,400,L,S,=,0.450668246278552,0.418052640266245,1.30968605883757,1.61231167349244,1.23983668558909,790691.127161164,790691.58948066,790691.58948066,790693.989324577,2.4,790695.339673943,790695.339673943,790698.539537172,3.2,790700.310531357,790701.150357406,0.839826048235409,77,Equals to,Ring,66,L,Index
228,Spatial,2314,1,3,3,400,5,5,2,m,m,-800,0,-800,-400,S,=,L,0.305463118627749,0.452455930484214,1.40119212973688,1.40213618390814,1.33816805345794,790702.543938026,790702.859900198,790702.859900198,790704.459765866,1.6,790705.88975501,790705.88975501,790706.689611631,0.8,790708.243898503,790709.262014522,1.01811601873487,66,Shorter,Index,78,=,Middle
228,Spatial,2314,1,3,4,1600,10,20,2,r,r,0,1600,0,1600,L,S,=,0.4017172506123,0.36284871076526,1.11500622192456,1.82423255765248,1.33192843761615,790710.74399314,790711.15991502,790711.15991502,790712.759757589,1.6,790713.909699922,790713.909699922,790714.709725284,0.8,790716.677310562,790717.454015256,0.776704694493674,77,Equals to,Ring,78,S,Middle
228,Spatial,2314,1,3,5,800,5,5,1,l,l,-1600,-1200,-1600,-800,L,S,=,0.247613129165546,0.452261496069909,1.32101985023656,1.2337265567492,1.64598087172038,790718.944024835,790719.210126332,790719.210126332,790720.009946702,0.8,790721.359858494,790721.359858494,790722.959825856,1.6,790724.344000968,790724.670326698,0.32632573088631,66,Longer,Index,77,=,Ring
228,Spatial,2314,1,3,6,1600,10,20,2,m,m,-800,800,-800,800,S,=,L,0.412795807773721,0.272705248458059,1.67034357233876,1.00238322566768,1.41688562768131,790726.460760763,790726.890179431,790726.890179431,790728.489978692,1.6,790730.200341866,790730.200341866,790731.000117645,0.8,790732.144044982,790732.726180921,0.582135939272121,78,Equals to,Middle,78,=,Middle
228,Spatial,2314,1,3,7,1200,3.33333333333333,7.5,1,l,l,-1600,-800,-1600,-400,L,S,=,0.419553210567125,0.402648085435421,1.5992426516114,1.99068965673718,1.45589377857713,790734.294089284,790734.730206943,790734.730206943,790737.130018138,2.4,790738.760567659,790738.760567659,790740.359963031,1.6,790742.494137982,790743.486033557,0.991895575076342,66,Longer,Index,78,S,Middle
228,Spatial,2314,1,3,8,1600,20,20,2,r,r,0,1600,0,1600,=,L,S,0.374023943400101,0.222093473749985,1.61711701080229,1.44962498330497,1.3930804635818,790745.094213499,790745.480354672,790745.480354672,790746.280196215,0.8,790747.930510037,790747.930510037,790748.730447821,0.8,790750.327494734,790750.862243703,0.534748969017528,66,Equals to,Index,66,=,Index
228,Spatial,2314,1,3,9,1600,6.66666666666667,5,2,m,m,-800,800,-800,800,L,S,=,0.215334038188398,0.266135910388218,1.00916120507898,1.92810621185208,1.8530893162198,790752.44420256,790752.670478393,790752.670478393,790755.070336104,2.4,790756.100490269,790756.100490269,790759.300337137,3.2,790761.377559761,790761.782178863,0.404619102017023,77,Equals to,Ring,66,L,Index
228,Spatial,2314,1,3,10,400,5,5,2,r,r,0,400,0,400,S,=,L,0.218710444763642,0.238339902653313,1.53686018658402,1.40092306822588,1.22462540769358,790763.79426765,790764.030645865,790764.030645865,790764.830455969,0.8,790766.400928228,790766.400928228,790767.200652358,0.8,790768.744274483,790769.326162443,0.581887959269807,78,Equals to,Middle,66,S,Index
228,Spatial,2314,1,3,11,800,15,5,1,m,m,-800,400,-800,0,L,S,=,0.253019684479954,0.207767918968048,1.40567001429455,1.10242642268546,1.45279461129834,790770.694313397,790770.960793761,790770.960793761,790771.760676046,0.8,790773.20063155,790773.20063155,790774.800516787,1.6,790776.044317535,790776.382076655,0.337759119924158,78,Shorter,Middle,78,S,Middle
228,Spatial,2314,1,3,12,1200,10,7.5,1,r,r,0,800,0,1200,=,L,S,0.444722237330272,0.320274063794478,1.04456845736629,1.08310522613553,1.36354873559049,790777.977700079,790778.440964979,790778.440964979,790779.240836678,0.8,790780.320785433,790780.320785433,790781.920796423,1.6,790783.16102504,790783.702168879,0.54114383936394,78,Longer,Middle,66,=,Index
228,Spatial,2314,1,3,13,800,2.5,3.33333333333333,1,r,r,0,400,0,800,=,L,S,0.399233186980217,0.463680006145996,1.58991000855931,1.96041705745415,1.21457108633459,790785.22773617,790785.640976143,790785.640976143,790787.240808768,1.6,790788.870779883,790788.870779883,790791.270865685,2.4,790793.39445609,790793.758180615,0.363724525901489,78,Longer,Middle,66,=,Index
228,Spatial,2314,1,3,14,1200,20,7.5,1,r,r,0,1600,0,1200,S,=,L,0.350596904383849,0.258368942452626,1.32051708102563,1.93074273005828,1.82928319557643,790795.12781143,790795.491132021,790795.491132021,790796.29089978,0.8,790797.651318163,790797.651318163,790799.251074437,1.6,790801.327816819,790801.910159355,0.582342535839416,66,Shorter,Index,77,L,Ring
228,Spatial,2314,1,3,15,800,3.75,3.33333333333333,1,m,m,-800,400,-800,0,L,S,=,0.279518266877423,0.460545431943763,1.39291366257269,1.6824581970633,1.84618979376401,790803.894567087,790804.191347857,790804.191347857,790807.391170023,3.2,790808.821401373,790808.821401373,790811.221304638,2.4,790813.061287415,790813.542201524,0.480914109037258,78,Shorter,Middle,78,S,Middle
