Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
212,Spatial,2314,1,3,1,400,10,5,2,r,r,0,800,0,400,S,=,L,0.259463497245861,0.221009971973597,1.68879681338439,1.30414420696413,1.50908873277628,19366.5770757785,19366.8476862895,19366.8476862895,19367.6484563158,0.8,19369.3687241338,19369.3687241338,19370.1685894998,0.8,19371.6104571195,19372.0227313557,0.412274236197845,66,Shorter,Index,78,=,Middle
212,Spatial,2314,1,3,2,800,3.75,3.33333333333333,1,m,m,-800,400,-800,0,S,=,L,0.458962937300338,0.322888374528305,1.46896672082806,1.90069636272614,1.45148997144351,19373.6938064771,19374.1688493747,19374.1688493747,19377.3687071056,3.2,19378.858793722,19378.858793722,19381.2587193346,2.4,19383.3104868099,19384.1346904522,0.824203642252542,66,Shorter,Index,66,S,Index
212,Spatial,2314,1,3,3,800,2.5,3.33333333333333,1,l,l,-1600,-1200,-1600,-800,=,L,S,0.322196680525039,0.46501145439411,1.26536897315958,1.01532559906186,1.72938733938475,19385.7438723697,19386.0791927222,19386.0791927222,19387.6786944275,1.6,19388.9789563556,19388.9789563556,19391.3787866901,2.4,19392.543890463,19392.9986288942,0.454738431253645,78,Longer,Middle,78,L,Middle
212,Spatial,2314,1,3,4,800,1.66666666666667,5,1,l,l,-1600,-1200,-1600,-800,S,=,L,0.468718869714686,0.359935616147331,1.57619577847885,1.34116188883201,1.65458852587244,19394.8772289291,19395.3590105839,19395.3590105839,19397.7588454096,2.4,19399.3693147294,19399.3693147294,19400.9691362739,1.6,19402.4439062464,19403.0066794089,0.562773162513622,77,Longer,Ring,66,S,Index
212,Spatial,2314,1,3,5,1200,10,5,1,l,l,-1600,0,-1600,-400,L,S,=,0.474614728559735,0.337636073304141,1.66289104391339,1.91601242958147,1.95440626470599,19404.8106590804,19405.2993030009,19405.2993030009,19406.8991117134,1.6,19408.5894513139,19408.5894513139,19410.9892675331,2.4,19413.0606173762,19414.1666223961,1.1060050199012,78,Shorter,Middle,78,S,Middle
212,Spatial,2314,1,3,6,1600,3.75,5,2,l,l,-1600,-400,-1600,0,=,L,S,0.335655153487207,0.401440032079587,1.44937559384214,1.5852024341777,1.52069969794838,19416.2773374242,19416.629175848,19416.629175848,19419.8292385711,3.2,19421.309391247,19421.309391247,19424.509339444,3.2,19426.2440148056,19426.6946139346,0.450599128958856,78,Longer,Middle,66,=,Index
212,Spatial,2314,1,3,7,800,2.5,3.33333333333333,1,m,m,-800,-400,-800,0,L,S,=,0.35260651987018,0.367626245947776,1.41202821298042,1.29207337672577,1.73068829938285,19428.3607381259,19428.7293701896,19428.7293701896,19430.3293418692,1.6,19431.7695560363,19431.7695560363,19434.1694088269,2.4,19435.5940561249,19436.2626010846,0.668544959695282,66,Longer,Index,66,L,Index
212,Spatial,2314,1,3,8,400,2.5,5,2,l,l,-1600,-1200,-1600,-1200,L,S,=,0.482505804526289,0.338067978538238,1.88085935143727,1.98638252530878,1.51178192832807,19438.1441255463,19438.6396115222,19438.6396115222,19440.2394263298,1.6,19442.1598553827,19442.1598553827,19442.95966525,0.8,19445.0941241348,19445.5186478728,0.424523738030985,77,Equals to,Ring,78,S,Middle
212,Spatial,2314,1,3,9,1200,20,7.5,1,l,l,-1600,0,-1600,-400,L,S,=,0.352165918080101,0.476837834032376,1.11340034262935,1.7880126479437,1.48730636150653,19447.1774824907,19447.5499574361,19447.5499574361,19448.3494853188,0.8,19449.489826395,19449.489826395,19451.089624521,1.6,19453.0274728024,19454.1585956207,1.1311228182276,78,Shorter,Middle,78,S,Middle
212,Spatial,2314,1,3,10,1200,2.5,5,1,r,r,0,800,0,1200,S,=,L,0.350492694321018,0.357394943140223,1.78389681516447,1.3139553317902,1.8699835729336,19455.79419747,19456.1599407159,19456.1599407159,19459.3598122413,3.2,19461.1800585014,19461.1800585014,19463.5796835229,2.4,19465.0441916956,19465.4465666536,0.402374957971915,77,Longer,Ring,78,=,Middle
212,Spatial,2314,1,3,11,800,5,5,1,m,m,-800,-400,-800,0,=,L,S,0.320744955789223,0.310091480887039,1.44854230087685,1.10437782122212,1.14997659636796,19467.4608994249,19467.7999561528,19467.7999561528,19468.5998558446,0.8,19470.0701801236,19470.0701801236,19471.6700218787,1.6,19472.9108941637,19473.7425962212,0.831702057494113,78,Longer,Middle,78,L,Middle
212,Spatial,2314,1,3,12,400,3.33333333333333,1.25,2,l,l,-1600,-800,-1600,-1200,=,L,S,0.384558461144543,0.25805976566614,1.47114688084656,1.10121568801132,1.11351402611377,19475.0442786328,19475.4399282816,19475.4399282816,19477.8399369817,2.4,19479.3499777749,19479.3499777749,19482.5499933402,3.2,19483.794276708,19484.8225544015,1.02827769351279,77,Shorter,Ring,78,L,Middle
212,Spatial,2314,1,3,13,800,15,5,1,m,m,-800,400,-800,0,L,S,=,0.207820740784672,0.212396815934546,1.32838410222401,1.90703466666906,1.28636126630935,19486.0776682989,19486.3002997313,19486.3002997313,19487.1001150523,0.8,19488.4503585021,19488.4503585021,19490.0502961768,1.6,19492.0943927117,19493.2226189468,1.12822623505417,78,Shorter,Middle,66,L,Index
212,Spatial,2314,1,3,14,800,2.5,3.33333333333333,1,r,r,0,400,0,800,S,=,L,0.393636635570146,0.206368823264553,1.93473812131325,1.29869304567425,1.20601467222123,19494.6610369204,19495.0706045441,19495.0706045441,19496.6703635323,1.6,19498.6304045179,19498.6304045179,19501.0302066219,2.4,19502.47769916,19503.6864723123,1.20877315224789,77,Longer,Ring,77,L,Ring
212,Spatial,2314,1,3,15,1200,5,5,1,l,l,-1600,-800,-1600,-400,S,=,L,0.427072670190324,0.285689411149936,1.90792234543989,1.20511689828828,1.48080186528225,19505.0444201063,19505.4908074062,19505.4908074062,19507.0902526505,1.6,19509.0305537548,19509.0305537548,19511.4304719889,2.4,19512.7778267936,19514.1345217106,1.3566949169799,77,Longer,Ring,78,=,Middle
212,Spatial,2314,1,3,16,800,1.25,3.33333333333333,1,r,r,0,400,0,800,=,L,S,0.385899000591846,0.366229108040313,1.05031443414299,1.03146205432192,1.89050135765108,19515.7778160601,19516.1805592726,19516.1805592726,19519.3805831787,3.2,19520.4608028379,19520.4608028379,19522.860705032,2.4,19524.0444659809,19525.3505292584,1.30606327746136,78,Longer,Middle,77,S,Ring
