Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
224,Temporal,1243,1,0,1,800,7.5,3.33333333333333,1,l,l,-1600,-400,-1600,-800,S,=,L,0.209204463876801,0.356613189538528,1.60859045650773,1.09924863078806,1.77533274980605,694497.359408454,694497.579998069,694497.579998069,694499.179300408,1.6,694500.819476239,694500.819476239,694503.219436607,2.4,694504.476102806,694505.501199158,1.02509635291062,77,Longer,Ring,77,L,Ring
224,Temporal,1243,1,0,2,1200,10,5,1,l,l,-1600,0,-1600,-400,S,=,L,0.350761977920839,0.290136764927822,1.16346131788615,1.70316773653564,1.63097823701523,694507.442855832,694507.809677658,694507.809677658,694509.409512207,1.6,694510.609579236,694510.609579236,694513.009614993,2.4,694514.859496033,694515.637345991,0.777849958278239,77,Longer,Ring,77,L,Ring
224,Temporal,1243,1,0,3,1600,10,20,2,m,m,-800,800,-800,800,S,=,L,0.378161515383264,0.364417846290841,1.85706925027376,1.2447505487504,1.40594084329626,694517.426251433,694517.820026094,694517.820026094,694519.419850699,1.6,694521.319834896,694521.319834896,694522.119878544,0.8,694523.526239371,694524.069586159,0.543346787802875,66,Shorter,Index,66,S,Index
224,Temporal,1243,1,0,4,1200,20,7.5,1,l,l,-1600,0,-1600,-400,=,L,S,0.35049212536014,0.314890670862208,1.67605636882585,1.05415349257609,1.30588624607727,694525.626318,694525.990216452,694525.990216452,694526.78967624,0.8,694528.500207835,694528.500207835,694530.100028269,1.6,694531.292945304,694533.189517405,1.89657210069709,78,Longer,Middle,78,L,Middle
224,Temporal,1243,1,0,5,800,2.5,3.33333333333333,1,l,l,-1600,-1200,-1600,-800,L,S,=,0.204158125841634,0.376560969584268,1.06212000502522,1.97917363439704,1.40326163274971,694534.659680558,694534.880154684,694534.880154684,694536.479958758,1.6,694537.570333904,694537.570333904,694539.970218242,2.4,694542.109717226,694542.613391373,0.503674147068523,66,Longer,Index,66,L,Index
224,Temporal,1243,1,0,6,1200,20,7.5,1,l,l,-1600,0,-1600,-400,L,S,=,0.217266753444748,0.244424915618998,1.2244339166104,1.42293776632976,1.2477820014641,694544.176440771,694544.410286669,694544.410286669,694545.210135911,0.8,694546.470354307,694546.470354307,694548.070321348,1.6,694549.643142565,694550.28541319,0.642270624870434,66,Longer,Index,66,L,Index
224,Temporal,1243,1,0,7,1200,10,5,1,l,l,-1600,0,-1600,-400,S,=,L,0.232132866944248,0.262411247405514,1.49763314769068,1.84685189559505,1.04981901039379,694551.692813005,694551.940314713,694551.940314713,694553.540410075,1.6,694555.070165162,694555.070165162,694557.470203806,2.4,694559.476471086,694559.981361074,0.504889987409115,77,Longer,Ring,77,L,Ring
224,Temporal,1243,1,0,8,1200,2.5,5,1,r,r,0,800,0,1200,=,L,S,0.423556406703966,0.290066904538164,1.11825387204352,1.73484195399844,1.00164612820549,694561.209888935,694561.650694203,694561.650694203,694564.85060459,3.2,694565.990393214,694565.990393214,694568.390349091,2.4,694570.276138479,694570.997363006,0.721224527456798,77,Shorter,Ring,66,=,Index
224,Temporal,1243,1,0,9,1600,10,20,2,r,r,0,1600,0,1600,=,L,S,0.306924911131276,0.464203443795129,1.27596863671702,1.92798067382063,1.63416468931421,694572.226619457,694572.550634726,694572.550634726,694574.150645075,1.6,694575.450871671,694575.450871671,694576.25067183,0.8,694578.326600017,694579.333406476,1.00680645939428,77,Shorter,Ring,77,S,Ring
224,Temporal,1243,1,0,10,1200,6.66666666666667,7.5,1,l,l,-1600,0,-1600,-400,S,=,L,0.421889538918275,0.294818708406689,1.4510214569554,1.67521378115578,1.29927738297096,694581.143352691,694581.5810503,694581.5810503,694583.980589134,2.4,694585.461110072,694585.461110072,694587.06091992,1.6,694588.876674347,694589.781430431,0.904756084550172,66,Shorter,Index,78,=,Middle
224,Temporal,1243,1,0,11,400,1.25,1.25,2,r,r,0,400,0,400,L,S,=,0.412189868443762,0.48925411550081,1.38183485111278,1.46619584774124,1.1762777650269,694591.243428849,694591.671067065,694591.671067065,694594.870991888,3.2,694596.291161278,694596.291161278,694599.491055625,3.2,694601.110144166,694601.797248865,0.687104699318297,77,Equals to,Ring,66,L,Index
224,Temporal,1243,1,0,12,1600,7.5,20,2,m,m,-800,400,-800,800,=,L,S,0.345336018262233,0.320600842121795,1.20015045769062,1.08782294042321,1.39254682413091,694603.126809565,694603.491226658,694603.491226658,694605.090935453,1.6,694606.321241293,694606.321241293,694607.12106455,0.8,694608.360165547,694609.125412151,0.765246603754349,77,Shorter,Ring,77,S,Ring
