Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
204,Temporal,4132,2,4,1,800,1.66666666666667,5,1,l,l,-1600,-1200,-1600,-800,L,S,=,0.489109850187172,0.219055927943242,1.39076920075908,1.26223423780395,1.3924906223967,784467.334695779,784467.834924956,784467.834924956,784470.243635782,2.4,784471.674238197,784471.674238197,784473.274020209,1.6,784474.68467878,784475.000605674,0.315926893963479,78,Shorter,Middle,78,S,Middle
204,Temporal,4132,2,4,2,800,2.5,3.33333333333333,1,m,m,-800,-400,-800,0,=,L,S,0.202599247919547,0.243441565002628,1.80001195177726,1.74739186900393,1.19400324418325,784476.534730169,784476.754059151,784476.754059151,784478.35390404,1.6,784480.184064197,784480.184064197,784482.583866355,2.4,784484.484734484,784484.912601706,0.427867222693749,78,Longer,Middle,78,L,Middle
204,Temporal,4132,2,4,3,1200,2.5,5,1,r,r,0,800,0,1200,S,=,L,0.388496269388123,0.289694414072134,1.07144117196584,1.69189974027996,1.39450881989666,784486.268089936,784486.674362668,784486.674362668,784489.874105093,3.2,784490.974297,784490.974297,784493.374110065,2.4,784495.201470299,784495.536622579,0.335152279818431,66,Shorter,Index,78,=,Middle
204,Temporal,4132,2,4,4,800,1.25,3.33333333333333,1,l,l,-1600,-1200,-1600,-800,=,L,S,0.353951164351134,0.266323375221274,1.19268702866337,1.01731634652045,1.88760184095275,784497.0847921,784497.454244799,784497.454244799,784500.65437379,3.2,784501.874425288,784501.874425288,784504.274293532,2.4,784505.434869365,784505.968787905,0.533918539993465,77,Shorter,Ring,77,S,Ring
204,Temporal,4132,2,4,5,400,5,5,2,r,r,0,400,0,400,L,S,=,0.307369523268744,0.423728194062013,1.91311960296662,1.49074706424898,1.73279412923667,784508.001554927,784508.32453627,784508.32453627,784509.124314175,0.8,784511.064753177,784511.064753177,784511.864583694,0.8,784513.501548029,784513.840635265,0.339087235275656,77,Equals to,Ring,77,=,Ring
204,Temporal,4132,2,4,6,800,1.66666666666667,5,1,l,l,-1600,-1200,-1600,-800,L,S,=,0.486148127473058,0.407776106482592,1.19715420648244,1.69354678675146,1.162035307005,784515.718267324,784516.224419145,784516.224419145,784518.624405123,2.4,784519.844722887,784519.844722887,784521.444568417,1.6,784523.301600256,784524.008626362,0.707026105839759,78,Shorter,Middle,78,S,Middle
204,Temporal,4132,2,4,7,800,3.75,3.33333333333333,1,r,r,0,1200,0,800,S,=,L,0.390220869017554,0.229096720188282,1.34372904415881,1.94357601583562,1.26423991829139,784525.31830505,784525.724891205,784525.724891205,784528.924714793,3.2,784530.294726079,784530.294726079,784532.694559355,2.4,784534.801684146,784535.216584557,0.414900411851704,66,Shorter,Index,78,=,Middle
204,Temporal,4132,2,4,8,400,3.33333333333333,1.25,2,r,r,0,800,0,400,L,S,=,0.384845663520806,0.390682885776856,1.87236345258846,1.56806787148361,1.49784991100334,784536.635055173,784537.035021903,784537.035021903,784539.434877635,2.4,784541.33482631,784541.33482631,784544.53469096,3.2,784546.251703057,784546.608605381,0.356902324478142,66,Longer,Index,66,L,Index
204,Temporal,4132,2,4,9,1200,5,5,1,r,r,0,800,0,1200,=,L,S,0.28718340872157,0.431046562134624,1.51362394035416,1.06484098077097,1.13372895066972,784548.251751819,784548.55524862,784548.55524862,784550.155043464,1.6,784551.695074598,784551.695074598,784554.094964335,2.4,784555.318452298,784555.832758617,0.514306318829767,78,Longer,Middle,78,L,Middle
204,Temporal,4132,2,4,10,1200,10,7.5,1,r,r,0,800,0,1200,S,=,L,0.477183263604271,0.477439791723409,1.44887028428935,1.95094936333545,1.00033947927546,784557.11847469,784557.615216751,784557.615216751,784558.415042457,0.8,784559.895097118,784559.895097118,784561.49503536,1.6,784563.601811119,784564.912588874,1.31077775522135,77,Longer,Ring,77,L,Ring
204,Temporal,4132,2,4,11,800,5,5,1,m,m,-800,400,-800,0,S,=,L,0.46514191978074,0.319829299135545,1.16825810550835,1.51426219041237,1.38511275806669,784566.068531937,784566.545070219,784566.545070219,784568.945109129,2.4,784570.155434877,784570.155434877,784571.755275275,1.6,784573.418523869,784574.360578393,0.942054524086416,66,Shorter,Index,66,S,Index
204,Temporal,4132,2,4,12,400,1.25,1.25,2,l,l,-1600,-1200,-1600,-1200,L,S,=,0.296918894226412,0.245246192290263,1.58941837886636,1.12284438237789,1.89007047475037,784575.901913872,784576.215381515,784576.215381515,784579.415238146,3.2,784581.035446003,784581.035446003,784584.235313541,3.2,784585.501910215,784586.008714261,0.506804046803154,77,Equals to,Ring,77,=,Ring
204,Temporal,4132,2,4,13,1600,7.5,20,2,l,l,-1600,-400,-1600,0,L,S,=,0.485194089851706,0.479829411337013,1.36712384048514,1.12504742802773,1.59134250600176,784588.051971504,784588.555727898,784588.555727898,784590.155557388,1.6,784591.555837933,784591.555837933,784592.355587929,0.8,784593.618686327,784594.552611343,0.93392501573544,78,Shorter,Middle,78,S,Middle
204,Temporal,4132,2,4,14,400,2.5,5,2,r,r,0,400,0,400,S,=,L,0.285014282814857,0.215769285866043,1.44582281941401,1.86285483432255,1.6729761715773,784596.285382569,784596.58585055,784596.58585055,784598.185599519,1.6,784599.665692035,784599.665692035,784600.465554312,0.8,784602.485341761,784603.160481126,0.675139364320785,66,Shorter,Index,66,S,Index
204,Temporal,4132,2,4,15,1200,3.33333333333333,7.5,1,r,r,0,800,0,1200,L,S,=,0.305270610117517,0.237551729064214,1.14116379589155,1.82079578671179,1.55660287419612,784604.968760637,784605.285972679,784605.285972679,784607.685804993,2.4,784608.856071573,784608.856071573,784610.455832412,1.6,784612.418770075,784612.848686429,0.429916354012676,78,Shorter,Middle,77,=,Ring
204,Temporal,4132,2,4,16,800,1.25,3.33333333333333,1,l,l,-1600,-1200,-1600,-800,L,S,=,0.226354595271132,0.377365939745154,1.36139685655715,1.28364616955792,1.6007086253622,784614.551923544,784614.795942078,784614.795942078,784617.995825656,3.2,784619.395907945,784619.395907945,784621.795839386,2.4,784623.235459576,784623.864481108,0.629021531902254,78,Shorter,Middle,78,S,Middle
204,Temporal,4132,2,4,17,1200,6.66666666666667,7.5,1,m,m,-800,800,-800,400,S,=,L,0.367384467850108,0.419549204422515,1.40385574720262,1.10994755799679,1.86848225639759,784625.618834148,784626.006150057,784626.006150057,784628.405948687,2.4,784629.836358299,784629.836358299,784631.435906126,1.6,784632.702215642,784634.864497469,2.16228182660416,66,Shorter,Index,66,S,Index
204,Temporal,4132,2,4,18,1200,10,7.5,1,m,m,-800,0,-800,400,S,=,L,0.411062737324927,0.365392755586258,1.25003287526743,1.17048414293643,1.15234655293746,784636.885556827,784637.316197988,784637.316197988,784638.116193397,0.8,784639.39613828,784639.39613828,784640.996023911,1.6,784642.31888923,784642.760455013,0.441565782530233,77,Longer,Ring,77,L,Ring
204,Temporal,4132,2,4,19,400,10,5,2,m,m,-800,0,-800,-400,=,L,S,0.322767048701497,0.316018664924344,1.64158604526279,1.39851952790676,1.03062177308518,784644.068919145,784644.406596421,784644.406596421,784645.206370156,0.8,784646.876394691,784646.876394691,784647.676206922,0.8,784649.218964464,784649.680535893,0.461571428924799,66,Equals to,Index,77,S,Ring
