Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
219,Spatial,3421,4,2,1,1600,5,5,2,l,l,-1600,-400,-1600,0,=,L,S,0.307674902343256,0.388521802640344,1.24687211544279,1.34144812894669,1.77847707606479,196565.407347524,196565.726073728,196565.726073728,196568.124830126,2.4,196569.405250396,196569.405250396,196572.605066146,3.2,196574.090735442,196574.581798135,0.49106269274489,78,Longer,Middle,78,L,Middle
219,Spatial,3421,4,2,2,400,2.5,5,2,r,r,0,400,0,400,L,S,=,0.227164690576441,0.207752256064241,1.72926157043519,1.92483552389222,1.23216911263308,196576.507484956,196576.745020945,196576.745020945,196578.344992798,1.6,196580.105145429,196580.105145429,196580.904982481,0.8,196582.974112549,196583.349694885,0.375582336127991,77,Equals to,Ring,78,S,Middle
219,Spatial,3421,4,2,3,400,5,5,2,m,m,-800,0,-800,-400,S,=,L,0.313941563249356,0.476117971425823,1.6062639554625,1.87284793412579,1.2709542610475,196584.74081784,196585.065259455,196585.065259455,196586.665135709,1.6,196588.29541319,196588.29541319,196589.095252808,0.8,196591.107493425,196591.669786788,0.562293363298522,66,Shorter,Index,66,S,Index
219,Spatial,3421,4,2,4,1200,6.66666666666667,7.5,1,m,m,-800,800,-800,400,L,S,=,0.28621193607731,0.251455557868836,1.07334127859172,1.20923085070855,1.0764901345936,196593.090907312,196593.39553811,196593.39553811,196595.795433997,2.4,196596.895665469,196596.895665469,196598.495490394,1.6,196599.840879563,196600.12561971,0.28474014706444,78,Shorter,Middle,78,S,Middle
219,Spatial,3421,4,2,5,1200,20,7.5,1,l,l,-1600,0,-1600,-400,S,=,L,0.303278560221593,0.396420502636568,1.39583426869266,1.37565098371858,1.77372154238174,196601.340961046,196601.655484742,196601.655484742,196602.455489252,0.8,196603.885453053,196603.885453053,196605.485442871,1.6,196607.007597237,196607.781818281,0.774221044237493,66,Shorter,Index,77,L,Ring
219,Spatial,3421,4,2,6,800,1.25,3.33333333333333,1,m,m,-800,-400,-800,0,=,L,S,0.316859675027313,0.444763022732744,1.76766760215949,1.8475532003014,1.43436292680121,196609.707680581,196610.035738278,196610.035738278,196613.235604394,3.2,196615.03561894,196615.03561894,196617.435606897,2.4,196619.440999671,196619.81379167,0.372791998932371,78,Longer,Middle,78,L,Middle
219,Spatial,3421,4,2,7,400,5,5,2,l,l,-1600,-1200,-1600,-1200,L,S,=,0.221657026133005,0.301671337923156,1.22880803181529,1.05956076702719,1.05522669514237,196621.40771773,196621.646105128,196621.646105128,196622.445567804,0.8,196623.706063373,196623.706063373,196624.505863853,0.8,196625.707705925,196626.085794367,0.37808844257961,77,Equals to,Ring,77,=,Ring
219,Spatial,3421,4,2,8,800,7.5,3.33333333333333,1,l,l,-1600,-400,-1600,-800,L,S,=,0.48112752711453,0.28932898310695,1.41942834571072,1.84535682327874,1.16394602451936,196627.291112561,196627.785960754,196627.785960754,196629.385843745,1.6,196630.846039941,196630.846039941,196633.24593679,2.4,196635.241097259,196635.54181977,0.300722510641208,78,Shorter,Middle,78,S,Middle
219,Spatial,3421,4,2,9,800,15,5,1,l,l,-1600,-400,-1600,-800,L,S,=,0.419230834509689,0.267157511852485,1.58152465808001,1.3151209764576,1.64422803474033,196636.874470436,196637.306082749,196637.306082749,196638.106073144,0.8,196639.726287382,196639.726287382,196641.326108779,1.6,196642.791161644,196643.221695786,0.430534142011311,78,Shorter,Middle,78,S,Middle
219,Spatial,3421,4,2,10,1200,10,7.5,1,l,l,-1600,-800,-1600,-400,=,L,S,0.393412141293358,0.329886959857584,1.39003952573122,1.44121390124151,1.62882536960855,196645.007892696,196645.416424256,196645.416424256,196646.216140686,0.8,196647.626257419,196647.626257419,196649.22610031,1.6,196650.807861,196651.149823912,0.341962911421433,78,Longer,Middle,78,L,Middle
