Subject,Task,SequenceOrder,ListNo,RunNo,TrialNo,Aud_Probe_Dist,Aud_Standard_Vel,Aud_Probe_Vel,Main_Control,Aud_Std_StartCode,Aud_Probe_StartCode,Aud_Std_StartPt,Aud_Std_EndPt,Aud_Probe_StartPt,Aud_Probe_EndPt,RespIndex,RespMiddle,RespRing,ISI_Cross_Std,ISI_Cross_Probe,ISI_Std_Probe,ISI_Probe_Response,ITI,TrialOnset,StdOnset,StdOnsetByStop,StdOffset,StdDur,ProbeOnset,ProbeOnsetByStop,ProbeOffset,ProbeDur,RespWinStart,RespTime,RT,CorrectKC,CorrectResponse,CorrectFinger,SubjRespKC,SubjResponse,SubjRespFinger
231,Spatial,2314,2,0,1,800,5,5,1,l,l,-1600,-1200,-1600,-800,=,L,S,0.210803312228696,0.441937056040433,1.48340179804189,1.28998428980815,1.39047031169621,1226647.90667416,1226648.1295065,1226648.1295065,1226648.92793106,0.8,1226650.43795906,1226650.43795906,1226652.03798032,1.6,1226653.47334514,NaN,NaN,78,Longer,Middle,999,Missed,Missed
231,Spatial,2314,2,0,2,800,3.75,3.33333333333333,1,r,r,0,1200,0,800,S,=,L,0.486841728646394,0.312346523553333,1.58772425128413,1.1440560496971,1.77891642234193,1226658.04005659,1226658.53807532,1226658.53807532,1226661.73812269,3.2,1226663.35814028,1226663.35814028,1226665.75818277,2.4,1226667.05678583,1226667.41581478,0.359028944512829,66,Shorter,Index,78,=,Middle
231,Spatial,2314,2,0,3,800,5,5,1,m,m,-800,400,-800,0,S,=,L,0.222985891338953,0.429682785029701,1.04978434417645,1.39662194260558,1.53210159573459,1226669.37346045,1226669.60823507,1226669.60823507,1226672.0082811,2.4,1226673.08830556,1226673.08830556,1226674.68831014,1.6,1226676.24014223,1226676.6238168,0.38367457059212,66,Shorter,Index,66,S,Index
231,Spatial,2314,2,0,4,800,2.5,3.33333333333333,1,l,l,-1600,-1200,-1600,-800,S,=,L,0.286227008737071,0.201657118594721,1.5027932632401,1.44156875949273,1.77966380324947,1226678.32351911,1226678.62836477,1226678.62836477,1226680.22839372,1.6,1226681.75841315,1226681.75841315,1226684.15844891,2.4,1226685.74020382,1226686.29586492,0.555661099497229,77,Longer,Ring,77,L,Ring
231,Spatial,2314,2,0,5,1600,15,20,2,m,m,-800,400,-800,800,L,S,=,0.256537568263439,0.220650514650637,1.04673324946758,1.49795023103325,1.65886714764173,1226688.24024117,1226688.50850955,1226688.50850955,1226689.3085224,0.8,1226690.38853949,1226690.38853949,1226691.18856774,0.8,1226692.84023828,1226693.21582607,0.375587789807469,66,Longer,Index,77,=,Ring
231,Spatial,2314,2,0,6,800,1.25,3.33333333333333,1,l,l,-1600,-1200,-1600,-800,L,S,=,0.471055339679431,0.491338471156072,1.15595951584442,1.39515997764721,1.04305089618298,1226695.05694732,1226695.53863095,1226695.53863095,1226698.73866421,3.2,1226699.92868275,1226699.92868275,1226702.32871177,2.4,1226703.87322155,1226704.50385604,0.630634489003569,66,Longer,Index,66,L,Index
231,Spatial,2314,2,0,7,1200,2.5,5,1,m,m,-800,0,-800,400,L,S,=,0.338750610964986,0.489932589355114,1.86427914355527,1.58235329610962,1.8767579997667,1226705.72367581,1226706.07876555,1226706.07876555,1226709.27881099,3.2,1226711.16885193,1226711.16885193,1226713.56887517,2.4,1226715.30704809,1226715.79190526,0.484857175499201,66,Longer,Index,66,L,Index
231,Spatial,2314,2,0,8,1200,6.66666666666667,7.5,1,r,r,0,1600,0,1200,=,L,S,0.218615642887936,0.35382943295969,1.10131315785153,1.35230544634093,1.16798502414525,1226717.87374799,1226718.10893859,1226718.10893859,1226720.50897307,2.4,1226721.63899679,1226721.63899679,1226723.23901356,1.6,1226724.74042293,1226726.37590442,1.63548148889095,77,Shorter,Ring,66,=,Index
231,Spatial,2314,2,0,9,800,5,5,1,r,r,0,400,0,800,L,S,=,0.376658739024641,0.461109846440963,1.45500423261368,1.43461547751267,1.52474951351211,1226727.72379855,1226728.11909904,1226728.11909904,1226728.91909746,0.8,1226730.40912921,1226730.40912921,1226732.00914181,1.6,1226733.59048995,1226734.99989927,1.4094093197491,66,Longer,Index,66,L,Index
231,Spatial,2314,2,0,10,400,2.5,5,2,r,r,0,400,0,400,S,=,L,0.419335180907875,0.400961481957668,1.01570318289431,1.38384905063599,1.63478123711931,1226736.69051316,1226737.12921971,1226737.12921971,1226738.72923711,1.6,1226739.76926011,1226739.76926011,1226740.56927265,0.8,1226742.10721208,1226742.56786217,0.460650086402893,78,Equals to,Middle,77,L,Ring
231,Spatial,2314,2,0,11,800,1.25,3.33333333333333,1,m,m,-800,-400,-800,0,L,S,=,0.20624813912556,0.219846777646779,1.6045226405079,1.59975264498074,1.65815893389619,1226744.37391562,1226744.5993264,1226744.5993264,1226747.7993619,3.2,1226749.42939685,1226749.42939685,1226751.82943357,2.4,1226753.57393624,1226754.18387802,0.609941787319258,66,Longer,Index,66,L,Index
231,Spatial,2314,2,0,12,800,7.5,3.33333333333333,1,m,m,-800,400,-800,0,=,L,S,0.413526530421264,0.210482086504641,1.65938367001518,1.11202199987447,1.77791423058526,1226756.00729995,1226756.43949346,1226756.43949346,1226758.03952145,1.6,1226759.72954609,1226759.72954609,1226762.12958088,2.4,1226763.3906687,1226764.22391702,0.833248320734128,77,Shorter,Ring,66,=,Index
231,Spatial,2314,2,0,13,1200,20,7.5,1,r,r,0,1600,0,1200,S,=,L,0.475924576174969,0.280532116848439,1.56226471986822,1.7260128253439,1.48569055913663,1226766.15735117,1226766.64964678,1226766.64964678,1226767.44965258,0.8,1226769.03967773,1226769.03967773,1226770.63970508,1.6,1226772.52400402,1226773.87992022,1.35591620136984,66,Shorter,Index,77,L,Ring
231,Spatial,2314,2,0,14,800,7.5,3.33333333333333,1,m,m,-800,400,-800,0,=,L,S,0.331972377081005,0.479214369775978,1.18192390134097,1.34109315600992,1.85251770033636,1226775.54075094,1226775.88977843,1226775.88977843,1226777.48980225,1.6,1226778.69981415,1226778.69981415,1226781.09985215,2.4,1226782.57408316,1226782.91987453,0.345791364554316,77,Shorter,Ring,77,S,Ring
231,Spatial,2314,2,0,15,1600,15,20,2,l,l,-1600,-400,-1600,0,S,=,L,0.487051028854615,0.286990105622246,1.65963511231816,1.16947316103178,1.61299158159612,1226784.94081218,1226785.43993232,1226785.43993232,1226786.23992945,0.8,1226787.92996371,1226787.92996371,1226788.72998458,0.8,1226790.04081502,1226790.43188183,0.391066814772785,77,Longer,Ring,77,L,Ring
231,Spatial,2314,2,0,16,800,15,5,1,m,m,-800,400,-800,0,L,S,=,0.442423544989644,0.247834977857502,1.05272266610554,1.8234460427216,1.09299023293689,1226792.20750794,1226792.6700235,1226792.6700235,1226793.47003506,0.8,1226794.56005219,1226794.56005219,1226796.16006736,1.6,1226798.12420717,1226798.49593929,0.371732116676867,78,Shorter,Middle,78,S,Middle
231,Spatial,2314,2,0,17,1200,5,5,1,r,r,0,1600,0,1200,L,S,=,0.340592035706373,0.359225170120872,1.98713035415958,1.48771870610024,1.88263580115251,1226799.77423137,1226800.13013848,1226800.13013848,1226803.33017495,3.2,1226805.34020455,1226805.34020455,1226807.74024608,2.4,1226809.37425022,1226809.69594981,0.321699589025229,78,Shorter,Middle,77,=,Ring
231,Spatial,2314,2,0,18,800,1.25,3.33333333333333,1,l,l,-1600,-1200,-1600,-800,=,L,S,0.203486635644735,0.44170659064975,1.87511496993003,1.45781749248382,1.21677439985979,1226811.75763025,1226811.98030719,1226811.98030719,1226815.18036194,3.2,1226817.08037629,1226817.08037629,1226819.48041269,2.4,1226821.07434168,1226822.61592122,1.54157953686081,78,Longer,Middle,78,L,Middle
231,Spatial,2314,2,0,19,1200,5,5,1,m,m,-800,0,-800,400,=,L,S,0.455510384335582,0.387919329957325,1.1816102078365,1.66091712815598,1.20249232458729,1226824.00770984,1226824.4804862,1226824.4804862,1226826.08051548,1.6,1226827.29053411,1226827.29053411,1226829.69056185,2.4,1226831.5077185,1226831.89596963,0.388251135824248,78,Longer,Middle,78,L,Middle
231,Spatial,2314,2,0,20,1200,6.66666666666667,7.5,1,l,l,-1600,0,-1600,-400,=,L,S,0.301342139114861,0.366708898777057,1.28578965009616,1.33134027501171,1.11528549702457,1226833.29108922,1226833.6106212,1226833.6106212,1226836.01064509,2.4,1226837.32066834,1226837.32066834,1226838.9206912,1.6,1226840.4077758,1226840.71997244,0.312196641461924,77,Shorter,Ring,77,S,Ring
